nim,nama,jenis_kelamin,angkatan,status_mahasiswa,id_prodi,asal_daerah,id_univ
240002997,Ihsan Santoso,P,2024,Aktif,PRODI10,Sumatera Barat,1
240002998,Lanjar Kuswoyo,L,2023,Aktif,PRODI12,Kalimantan Timur,2
240003001,Maras Riyanti,L,2022,Nonaktif,PRODI23,Lampung,2
240003002,Adika Suryono,L,2024,Aktif,PRODI37,Nusa Tenggara Timur,2
240003003,Imam Habibi,L,2020,Lulus,PRODI34,Aceh,2
240003005,R. Yoga Siregar,L,2020,Lulus,PRODI35,Sulawesi Tenggara,2
240003006,Capa Maryadi,P,2023,Aktif,PRODI21,Sulawesi Barat,2
240003008,Cut Natalia Nugroho,P,2020,Lulus,PRODI25,Kepulauan Riau,2
240003009,Sutan Umay Rahimah,P,2024,Aktif,PRODI27,Sulawesi Tenggara,2
240003016,Ami Wastuti,L,2024,Nonaktif,PRODI30,Maluku Utara,2
240003018,Pardi Widiastuti,L,2022,Aktif,PRODI27,DKI Jakarta,2
240003019,Ir. Nova Fujiati,P,2020,Lulus,PRODI21,Sumatera Barat,2
240003021,Cinta Usada,L,2020,Lulus,PRODI14,Sulawesi Barat,2
240003023,Kania Saefullah,P,2020,Lulus,PRODI11,Jawa Barat,2
240003024,Jumadi Santoso,P,2022,Aktif,PRODI30,Sulawesi Tenggara,2
240003025,R.A. Ella Winarsih,P,2021,Aktif,PRODI23,Sumatera Selatan,2
240003027,Puti Latika Suryatmi,P,2021,Nonaktif,PRODI37,Maluku,2
240003031,Sari Simbolon,L,2020,Aktif,PRODI11,Aceh,2
240003035,Ella Prabowo,L,2023,Aktif,PRODI34,DI Yogyakarta,2
240003037,Luis Lailasari,L,2021,Aktif,PRODI10,Papua,1
240003038,Elvina Rajasa,L,2024,Aktif,PRODI07,Papua Barat,2
240003039,Dr. Michelle Kuswoyo,P,2020,Lulus,PRODI07,Lampung,2
240003040,Ina Sitorus,P,2023,Aktif,PRODI12,Maluku,2
240003041,Niyaga Prabowo,L,2020,Lulus,PRODI29,Jambi,2
240003043,Kariman Napitupulu,L,2022,Aktif,PRODI09,Kalimantan Timur,1
240003044,Hana Tarihoran,P,2020,Aktif,PRODI10,Sulawesi Tengah,1
240003045,Maryanto Marbun,L,2023,Aktif,PRODI14,Sumatera Barat,2
240003047,Ami Jailani,P,2023,Aktif,PRODI10,Riau,1
240003048,Ulva Najmudin,L,2022,Aktif,PRODI04,Kalimantan Timur,1
240003049,Dr. Fitria Najmudin,L,2022,Aktif,PRODI32,Jambi,2
240003051,Jatmiko Maryadi,P,2023,Aktif,PRODI12,Maluku Utara,2
240003052,R. Cornelia Hasanah,L,2022,Aktif,PRODI16,Bengkulu,2
240003055,Sakura Yuliarti,P,2023,Nonaktif,PRODI27,Sulawesi Tengah,2
240003056,Lalita Damanik,P,2022,Nonaktif,PRODI10,Gorontalo,1
240003057,Jamil Permadi,P,2021,Aktif,PRODI33,Nusa Tenggara Barat,2
240003061,Oni Najmudin,L,2022,Aktif,PRODI29,Nusa Tenggara Barat,2
240003062,Kala Wijayanti,P,2020,Lulus,PRODI18,Kalimantan Utara,2
240003064,Karimah Dabukke,P,2024,Aktif,PRODI35,Sulawesi Tenggara,2
240003065,drg. Ridwan Aryani,L,2020,Lulus,PRODI13,Banten,2
240003067,Sabri Nuraini,L,2024,Aktif,PRODI33,Aceh,2
240003068,Mutia Rajasa,P,2020,Lulus,PRODI07,Maluku Utara,2
240003069,Dr. Wasis Saputra,L,2023,Aktif,PRODI33,Sulawesi Barat,2
240003072,Wadi Haryanti,P,2024,Aktif,PRODI12,Maluku Utara,2
240003073,Jaswadi Puspita,P,2022,Aktif,PRODI10,Kalimantan Timur,1
240003074,T. Sabri Latupono,P,2022,Aktif,PRODI27,Sumatera Utara,2
240003077,Cahyadi Hidayanto,P,2022,Aktif,PRODI35,DI Yogyakarta,2
240003078,Sutan Cakrawangsa Wibisono,P,2024,Cuti,PRODI32,Maluku Utara,2
240003080,Dr. Asman Wibowo,P,2022,Aktif,PRODI12,Bengkulu,2
240003081,Cut Hasna Suryono,P,2022,Aktif,PRODI14,Maluku Utara,2
240003082,Dinda Wibowo,L,2020,Lulus,PRODI32,Sumatera Selatan,2
240003083,Cut Anastasia Prayoga,L,2023,Aktif,PRODI18,Banten,2
240003085,Eli Widiastuti,L,2020,Nonaktif,PRODI23,Sumatera Selatan,2
240003086,Iriana Utama,P,2020,Nonaktif,PRODI07,Sulawesi Utara,2
240003088,Soleh Mangunsong,L,2024,Aktif,PRODI32,Sumatera Utara,2
240003089,Samiah Yolanda,P,2020,Aktif,PRODI33,DI Yogyakarta,2
240003090,Tgk. Zizi Hasanah,P,2022,Aktif,PRODI18,Sumatera Selatan,2
240003091,Gandi Pradana,L,2024,Aktif,PRODI37,Sulawesi Tenggara,2
240003092,Ir. Titin Purnawati,L,2023,Aktif,PRODI12,Aceh,2
240003093,Daruna Hutasoit,P,2020,Nonaktif,PRODI12,Nusa Tenggara Timur,2
240003094,Drs. Ellis Utami,P,2024,Aktif,PRODI23,Jambi,2
240003095,Pangestu Permata,L,2020,Aktif,PRODI37,Bengkulu,2
240003097,Citra Firmansyah,L,2021,Aktif,PRODI11,Nusa Tenggara Barat,2
240003100,Laswi Santoso,P,2023,Aktif,PRODI18,Sumatera Selatan,2
240003102,Cinthia Halim,L,2024,Aktif,PRODI23,Maluku Utara,2
240003103,Ega Rajata,L,2023,Aktif,PRODI23,Sulawesi Barat,2
240003104,Marsudi Puspasari,L,2024,Aktif,PRODI09,Jawa Timur,1
240003106,Shania Situmorang,P,2020,Aktif,PRODI29,Gorontalo,2
240003109,Ozy Aryani,L,2021,Aktif,PRODI32,Bangka Belitung,2
240003112,Dasa Sirait,L,2020,Aktif,PRODI35,Jawa Timur,2
240003113,Raden Ramadan,L,2022,Nonaktif,PRODI37,Sumatera Barat,2
240003116,dr. Eli Riyanti,P,2024,Aktif,PRODI21,Nusa Tenggara Timur,2
240003117,Tania Yuniar,P,2023,Aktif,PRODI07,DI Yogyakarta,2
240003118,R. Sakura Lailasari,P,2024,Aktif,PRODI29,DKI Jakarta,2
240003122,Kacung Anggriawan,P,2022,Aktif,PRODI14,Sumatera Utara,2
240003124,Ani Tarihoran,P,2023,Aktif,PRODI37,Bangka Belitung,2
240003125,Hani Permadi,P,2020,Lulus,PRODI25,Sumatera Barat,2
240003129,Jamalia Tampubolon,L,2020,Aktif,PRODI35,Lampung,2
240003130,Wani Situmorang,P,2021,Aktif,PRODI30,Jawa Timur,2
240003131,Puti Sudiati,P,2024,Aktif,PRODI29,Riau,2
240003132,Cut Kania Usada,L,2024,Drop Out,PRODI32,Banten,2
240003133,Nyana Andriani,P,2024,Aktif,PRODI32,Aceh,2
240003136,Cinthia Hutapea,L,2022,Aktif,PRODI34,DI Yogyakarta,2
240003137,Gamanto Laksmiwati,P,2024,Aktif,PRODI10,Sumatera Selatan,1
240003138,Tgk. Calista Usamah,L,2022,Aktif,PRODI14,DKI Jakarta,2
240003139,Aurora Nasyiah,P,2024,Aktif,PRODI32,Maluku Utara,2
240003140,Balijan Habibi,L,2020,Lulus,PRODI09,Jawa Tengah,1
240003142,Waluyo Maulana,P,2020,Aktif,PRODI14,Kalimantan Timur,2
240003143,Safina Laksmiwati,L,2024,Aktif,PRODI13,Sulawesi Utara,2
240003144,R.A. Genta Anggraini,L,2023,Aktif,PRODI10,Jawa Timur,1
240003145,Elma Hastuti,P,2023,Aktif,PRODI35,Jawa Timur,2
240003146,dr. Septi Nasyiah,L,2022,Aktif,PRODI09,Sulawesi Barat,1
240003147,Silvia Samosir,P,2021,Aktif,PRODI12,Maluku,2
240003148,Bala Santoso,L,2021,Aktif,PRODI35,Sulawesi Tengah,2
240003149,Hana Fujiati,P,2021,Aktif,PRODI13,Aceh,2
240003150,Siska Pradipta,L,2024,Aktif,PRODI32,Sulawesi Utara,2
240003151,Yuliana Damanik,L,2023,Aktif,PRODI32,Bengkulu,2
240003155,Sutan Danang Prasetyo,P,2022,Aktif,PRODI04,Sulawesi Selatan,1
240003157,Salsabila Riyanti,P,2021,Aktif,PRODI09,Bengkulu,1
240003161,Unggul Safitri,L,2020,Lulus,PRODI23,Sulawesi Tengah,2
240003162,Gabriella Prasetya,L,2023,Drop Out,PRODI23,Maluku,2
240003163,KH. Hartana Saefullah,L,2024,Aktif,PRODI18,Sumatera Selatan,2
240003165,Ilsa Anggriawan,L,2024,Aktif,PRODI36,Jambi,2
240003166,Wardi Maulana,L,2020,Aktif,PRODI30,Bangka Belitung,2
240003170,Balapati Purnawati,L,2022,Aktif,PRODI25,DI Yogyakarta,2
240003172,Daruna Wahyuni,P,2022,Aktif,PRODI37,Sulawesi Tengah,2
240003174,Bagya Wastuti,L,2022,Aktif,PRODI13,Papua Barat,2
240003181,Rina Zulkarnain,P,2024,Nonaktif,PRODI13,Bangka Belitung,2
240003182,Endah Permata,L,2024,Nonaktif,PRODI16,Bali,2
240003183,Tasdik Haryanti,P,2021,Aktif,PRODI13,DI Yogyakarta,2
240003185,Yuliana Melani,P,2021,Aktif,PRODI10,Maluku,1
240003187,Hardana Firmansyah,P,2021,Aktif,PRODI07,Jawa Timur,2
240003191,Artanto Dabukke,L,2022,Aktif,PRODI25,Papua,2
240003192,Adikara Santoso,L,2021,Aktif,PRODI23,Kalimantan Barat,2
240003197,Endah Wibisono,L,2024,Nonaktif,PRODI33,DKI Jakarta,2
240003200,Ani Megantara,L,2024,Aktif,PRODI10,Bali,1
240003204,Yance Hutagalung,P,2023,Aktif,PRODI30,Papua Barat,2
240003205,Hafshah Dongoran,P,2022,Aktif,PRODI30,Jawa Tengah,2
240003207,Tgk. Banawi Widodo,L,2022,Aktif,PRODI27,Jambi,2
240003209,Dt. Cakrajiya Hutagalung,L,2021,Nonaktif,PRODI37,Kalimantan Timur,2
240003211,Maimunah Puspita,L,2022,Aktif,PRODI04,Sulawesi Utara,1
240003212,Violet Safitri,P,2020,Lulus,PRODI29,Bengkulu,2
240003213,Atmaja Narpati,P,2020,Lulus,PRODI32,Riau,2
240003214,Elvina Handayani,L,2024,Aktif,PRODI23,Riau,2
240003215,Fitriani Mahendra,P,2020,Lulus,PRODI25,Sumatera Selatan,2
240003216,Putri Nababan,L,2022,Drop Out,PRODI36,Sumatera Selatan,2
240003217,Elma Siregar,P,2022,Nonaktif,PRODI37,Sumatera Barat,2
240003220,Drs. Vicky Sitompul,L,2023,Aktif,PRODI34,DKI Jakarta,2
240003223,Sutan Emin Hastuti,L,2023,Aktif,PRODI35,Jawa Timur,2
240003226,Dt. Satya Hutagalung,P,2024,Aktif,PRODI29,Nusa Tenggara Barat,2
240003228,Kani Prabowo,P,2020,Lulus,PRODI36,Kalimantan Timur,2
240003230,Rina Astuti,P,2020,Lulus,PRODI10,Bangka Belitung,1
240003232,drg. Panji Prakasa,P,2022,Aktif,PRODI12,Sulawesi Tenggara,2
240003235,Intan Rahmawati,L,2022,Aktif,PRODI27,Kalimantan Barat,2
240003239,Harsana Novitasari,P,2021,Aktif,PRODI30,Sulawesi Tenggara,2
240003240,R. Waluyo Utami,L,2021,Drop Out,PRODI07,Sulawesi Tengah,2
240003245,drg. Vanya Nugroho,L,2024,Aktif,PRODI23,Kalimantan Tengah,2
240003246,Murti Pertiwi,P,2024,Aktif,PRODI23,Jawa Barat,2
240003247,Calista Samosir,L,2022,Aktif,PRODI04,Kalimantan Barat,1
240003248,Pangeran Tampubolon,L,2020,Lulus,PRODI14,Kalimantan Tengah,2
240003249,Edi Utama,P,2021,Aktif,PRODI12,Nusa Tenggara Timur,2
240003250,Elisa Andriani,P,2022,Aktif,PRODI37,Sumatera Utara,2
240003252,Puti Maya Saefullah,L,2023,Aktif,PRODI30,Gorontalo,2
240003255,Dr. Ira Wasita,P,2022,Aktif,PRODI30,Kalimantan Tengah,2
240003256,Talia Mardhiyah,L,2023,Aktif,PRODI04,Sumatera Utara,1
240003260,R. Salimah Napitupulu,L,2023,Aktif,PRODI32,Lampung,2
240003265,Kezia Adriansyah,P,2021,Aktif,PRODI25,Kalimantan Tengah,2
240003268,Emas Sihombing,P,2024,Aktif,PRODI29,Banten,2
240003271,Novi Nurdiyanti,P,2023,Aktif,PRODI07,Nusa Tenggara Timur,2
240003272,Putri Simbolon,P,2021,Aktif,PRODI07,Kalimantan Barat,2
240003274,Icha Sihombing,P,2023,Aktif,PRODI32,Bali,2
240003275,Ir. Wardi Dabukke,L,2023,Aktif,PRODI18,Jawa Barat,2
240003276,Ega Lailasari,L,2021,Aktif,PRODI30,Maluku,2
240003278,Tgk. Lurhur Handayani,P,2021,Aktif,PRODI14,Gorontalo,2
240003279,Ir. Najib Hakim,P,2022,Aktif,PRODI36,Kalimantan Timur,2
240003282,Bakiman Puspasari,L,2024,Aktif,PRODI16,Sulawesi Utara,2
240003283,Kunthara Purnawati,P,2020,Aktif,PRODI10,Kepulauan Riau,1
240003286,KH. Estiono Irawan,L,2021,Aktif,PRODI13,Nusa Tenggara Barat,2
240003287,Dr. Sarah Astuti,L,2024,Aktif,PRODI34,Banten,2
240003290,Ayu Yuliarti,P,2021,Aktif,PRODI30,Lampung,2
240003293,Bakidin Saragih,L,2021,Aktif,PRODI12,Kalimantan Timur,2
240003294,Elon Prasasta,P,2020,Aktif,PRODI34,Papua Barat,2
240003301,Queen Padmasari,L,2022,Aktif,PRODI13,Sulawesi Tengah,2
240003305,Eva Halimah,P,2022,Aktif,PRODI16,Gorontalo,2
240003306,Zizi Riyanti,P,2022,Aktif,PRODI35,Jawa Tengah,2
240003307,Mahfud Latupono,P,2022,Aktif,PRODI27,Jawa Barat,2
240003308,Ajiman Putra,L,2020,Aktif,PRODI25,Kalimantan Barat,2
240003310,dr. Raditya Hutasoit,P,2021,Aktif,PRODI21,Kalimantan Selatan,2
240003311,dr. Iriana Prasasta,P,2022,Aktif,PRODI32,Maluku,2
240003312,Sutan Emin Gunarto,L,2021,Aktif,PRODI35,Kalimantan Utara,2
240003314,Yessi Aryani,P,2020,Aktif,PRODI18,DI Yogyakarta,2
240003315,Marsito Susanti,L,2024,Aktif,PRODI36,Kalimantan Tengah,2
240003316,Melinda Pradipta,L,2023,Aktif,PRODI35,Riau,2
240003317,Aisyah Hasanah,P,2020,Lulus,PRODI23,Papua,2
240003321,drg. Taufik Laksmiwati,P,2023,Aktif,PRODI27,Jawa Tengah,2
240003324,KH. Setya Firgantoro,L,2022,Aktif,PRODI35,Sulawesi Utara,2
240003327,Rangga Fujiati,L,2022,Aktif,PRODI18,Jawa Barat,2
240003329,Diah Marpaung,P,2020,Drop Out,PRODI29,Nusa Tenggara Barat,2
240003332,Warsa Thamrin,P,2022,Aktif,PRODI23,Kalimantan Utara,2
240003333,Hj. Vanesa Tampubolon,L,2023,Aktif,PRODI34,Bengkulu,2
240003334,Ir. Uli Maheswara,L,2021,Aktif,PRODI32,Banten,2
240003335,Limar Hasanah,P,2023,Aktif,PRODI04,Jambi,1
240003336,Eluh Tampubolon,L,2023,Aktif,PRODI37,DI Yogyakarta,2
240003337,dr. Maimunah Zulaika,P,2020,Drop Out,PRODI12,Sumatera Selatan,2
240003338,R.A. Halima Oktaviani,L,2021,Aktif,PRODI11,Maluku,2
240003341,Karta Suartini,P,2021,Aktif,PRODI12,Sulawesi Selatan,2
240003344,Virman Hutagalung,P,2020,Lulus,PRODI04,Nusa Tenggara Timur,1
240003345,Sutan Lega Putra,P,2023,Aktif,PRODI23,Sulawesi Tengah,2
240003349,Dr. Najam Budiman,L,2020,Aktif,PRODI10,Kalimantan Selatan,1
240003350,Drs. Kartika Puspita,P,2022,Aktif,PRODI14,Papua,2
240003353,Samiah Pranowo,P,2020,Aktif,PRODI16,Sulawesi Utara,2
240003354,Ir. Kezia Nashiruddin,P,2022,Aktif,PRODI11,Sulawesi Selatan,2
240003359,drg. Cinthia Hutapea,P,2022,Aktif,PRODI36,Sulawesi Tengah,2
240003361,Karya Jailani,L,2022,Aktif,PRODI34,Kalimantan Timur,2
240003362,H. Johan Sudiati,L,2021,Aktif,PRODI32,Bengkulu,2
240003363,Ir. Ulva Farida,L,2024,Aktif,PRODI12,Sulawesi Tenggara,2
240003364,Putu Rajata,L,2022,Aktif,PRODI35,Sumatera Utara,2
240003366,Gandi Tampubolon,P,2022,Aktif,PRODI12,Sulawesi Barat,2
240003369,Yessi Wibisono,L,2023,Aktif,PRODI23,Kalimantan Utara,2
240003373,R. Rangga Wastuti,P,2022,Aktif,PRODI36,Maluku,2
240003374,Dr. Intan Wibisono,P,2022,Aktif,PRODI10,Papua Barat,1
240003376,Paris Suryatmi,L,2020,Aktif,PRODI09,Riau,1
240003377,Ghaliyati Jailani,P,2022,Aktif,PRODI29,Kepulauan Riau,2
240003379,T. Luwar Melani,L,2023,Aktif,PRODI36,Aceh,2
240003382,Luwar Wastuti,L,2022,Aktif,PRODI33,Jambi,2
240003384,Fathonah Tampubolon,L,2023,Aktif,PRODI35,Gorontalo,2
240003386,Syahrini Haryanti,L,2023,Aktif,PRODI34,Jawa Timur,2
240003387,Syahrini Putra,P,2022,Aktif,PRODI11,Banten,2
240003388,Bakiadi Saptono,L,2022,Aktif,PRODI23,Sulawesi Selatan,2
240003389,Puti Talia Manullang,L,2024,Aktif,PRODI32,Kalimantan Selatan,2
240003390,Ir. Anita Sitorus,L,2023,Cuti,PRODI09,Riau,1
240003392,Marsito Widiastuti,P,2023,Aktif,PRODI21,DKI Jakarta,2
240003393,Nadia Sirait,P,2023,Aktif,PRODI32,Papua Barat,2
240003394,Timbul Purwanti,P,2024,Cuti,PRODI16,Sumatera Utara,2
240003395,Hj. Citra Santoso,P,2021,Aktif,PRODI25,Bengkulu,2
240003396,T. Irwan Rahayu,P,2024,Aktif,PRODI35,Sulawesi Tengah,2
240003398,Ulya Nashiruddin,P,2021,Nonaktif,PRODI16,Lampung,2
240003400,R.M. Bakda Nainggolan,L,2024,Aktif,PRODI16,Lampung,2
240003401,Ami Wahyuni,L,2021,Aktif,PRODI21,Gorontalo,2
240003403,Tira Saptono,L,2022,Aktif,PRODI30,Sulawesi Utara,2
240003404,Hendri Tampubolon,P,2021,Aktif,PRODI37,Banten,2
240003406,Uchita Uwais,P,2020,Aktif,PRODI13,Maluku Utara,2
240003408,Sarah Pratama,L,2023,Aktif,PRODI33,Sumatera Utara,2
240003410,Karja Tampubolon,L,2021,Nonaktif,PRODI09,Riau,1
240003411,Nyoman Widodo,P,2020,Lulus,PRODI12,Sumatera Utara,2
240003412,Ir. Jaka Sitompul,L,2022,Aktif,PRODI16,Jawa Barat,2
240003413,Paulin Widodo,P,2022,Nonaktif,PRODI16,Sumatera Selatan,2
240003414,Agnes Sihombing,P,2023,Aktif,PRODI23,Sulawesi Selatan,2
240003415,Rahmi Wibisono,L,2024,Aktif,PRODI35,Kalimantan Selatan,2
240003416,Nadia Mangunsong,L,2021,Aktif,PRODI04,Gorontalo,1
240003417,Rika Hutapea,L,2024,Aktif,PRODI04,Nusa Tenggara Timur,1
240003418,Mustofa Purwanti,P,2023,Aktif,PRODI18,Kalimantan Barat,2
240003419,Ir. Elisa Wahyuni,L,2024,Aktif,PRODI21,Kalimantan Timur,2
240003423,Ghani Tarihoran,P,2023,Aktif,PRODI14,Sulawesi Selatan,2
240003424,Anastasia Sirait,L,2021,Drop Out,PRODI12,Jawa Barat,2
240003426,Bajragin Rahimah,P,2020,Cuti,PRODI33,Bangka Belitung,2
240003428,H. Danu Purnawati,P,2020,Aktif,PRODI12,Maluku Utara,2
240003430,Hj. Jessica Nuraini,P,2022,Aktif,PRODI18,Maluku,2
240003431,Nasim Astuti,L,2023,Aktif,PRODI37,Bali,2
240003432,Vanesa Puspita,P,2023,Aktif,PRODI36,Sulawesi Tenggara,2
240003433,Devi Yuniar,L,2024,Cuti,PRODI34,Banten,2
240003434,Anggabaya Siregar,P,2020,Nonaktif,PRODI09,Sulawesi Selatan,1
240003437,Nabila Nugroho,L,2022,Aktif,PRODI30,Sumatera Barat,2
240003438,R. Rina Mulyani,P,2022,Aktif,PRODI32,Sulawesi Tengah,2
240003439,Hj. Yessi Simbolon,P,2022,Aktif,PRODI30,Sulawesi Selatan,2
240003440,R. Elisa Pratama,L,2021,Aktif,PRODI23,DKI Jakarta,2
240003443,Ani Haryanti,L,2022,Aktif,PRODI16,Sulawesi Tenggara,2
240003446,Ilsa Haryanto,P,2020,Lulus,PRODI14,Sulawesi Selatan,2
240003447,Tgk. Manah Winarno,L,2020,Aktif,PRODI14,Kalimantan Barat,2
240003448,Purwa Nuraini,P,2024,Aktif,PRODI33,Kalimantan Selatan,2
240003449,Lutfan Anggraini,L,2024,Aktif,PRODI09,DI Yogyakarta,1
240003451,Daliman Thamrin,P,2021,Aktif,PRODI14,Papua,2
240003452,Among Pratama,P,2024,Aktif,PRODI36,Kalimantan Timur,2
240003453,Chelsea Adriansyah,P,2024,Aktif,PRODI11,Bengkulu,2
240003455,dr. Anita Samosir,P,2020,Cuti,PRODI30,Kalimantan Tengah,2
240003457,Dr. Ira Widodo,L,2024,Aktif,PRODI27,Jawa Barat,2
240003458,Sabrina Rajata,L,2021,Aktif,PRODI12,Jambi,2
240003459,Dr. Gadang Samosir,P,2021,Aktif,PRODI18,Sulawesi Utara,2
240003460,Winda Hassanah,L,2021,Aktif,PRODI13,Bali,2
240003461,Febi Wulandari,P,2021,Aktif,PRODI14,Jawa Barat,2
240003462,Cemani Winarno,P,2020,Aktif,PRODI07,Sulawesi Tenggara,2
240003463,Jayadi Nuraini,L,2024,Aktif,PRODI21,Sumatera Utara,2
240003464,Harjasa Hassanah,P,2021,Aktif,PRODI12,Jawa Barat,2
240003466,Zizi Wijaya,P,2023,Aktif,PRODI35,Aceh,2
240003467,Nurul Nuraini,L,2021,Nonaktif,PRODI30,Gorontalo,2
240003469,Nyana Hidayanto,P,2022,Aktif,PRODI11,Bali,2
240003470,Irsad Utama,L,2022,Cuti,PRODI25,DI Yogyakarta,2
240003471,R.A. Bella Lestari,P,2021,Aktif,PRODI23,Maluku,2
240003475,Tedi Mulyani,P,2020,Aktif,PRODI13,Maluku Utara,2
240003476,dr. Jefri Mustofa,P,2022,Aktif,PRODI21,Jawa Timur,2
240003477,H. Sidiq Oktaviani,L,2020,Nonaktif,PRODI10,Sulawesi Tenggara,1
240003479,drg. Samiah Hartati,P,2022,Cuti,PRODI04,DKI Jakarta,1
240003480,R. Vera Rajasa,P,2022,Aktif,PRODI29,Kalimantan Utara,2
240003484,R.M. Olga Budiyanto,P,2022,Aktif,PRODI27,Sumatera Selatan,2
240003485,Martani Iswahyudi,L,2022,Drop Out,PRODI29,Papua,2
240003486,Dr. Kasim Pranowo,L,2023,Aktif,PRODI25,DKI Jakarta,2
240003489,Dr. Ganep Narpati,L,2022,Aktif,PRODI18,Papua,2
240003490,R.A. Zulaikha Wijaya,L,2021,Aktif,PRODI12,Kalimantan Barat,2
240003491,Hasna Widiastuti,L,2020,Drop Out,PRODI23,Kepulauan Riau,2
240003492,Slamet Lestari,P,2020,Nonaktif,PRODI23,Jawa Tengah,2
240003493,Mutia Nasyidah,P,2021,Aktif,PRODI11,Kalimantan Timur,2
240003497,R. Bakiman Suryono,L,2022,Nonaktif,PRODI29,Kalimantan Timur,2
240003498,Rahmat Pranowo,P,2020,Nonaktif,PRODI14,Sumatera Barat,2
240003506,Oman Narpati,L,2021,Aktif,PRODI30,Sulawesi Tenggara,2
240003507,Dwi Waskita,L,2023,Aktif,PRODI16,Kalimantan Timur,2
240003508,Lili Uyainah,P,2024,Aktif,PRODI27,Jambi,2
240003509,Murti Sirait,P,2023,Aktif,PRODI10,Bali,1
240003510,Jaga Sudiati,L,2024,Aktif,PRODI37,Bengkulu,2
240003512,Iriana Pradipta,P,2024,Aktif,PRODI13,Jawa Tengah,2
240003513,Warsa Usada,P,2024,Aktif,PRODI04,Sulawesi Tenggara,1
240003515,Tgk. Wirda Prasetya,P,2020,Lulus,PRODI36,Maluku Utara,2
240003518,Najam Permata,P,2021,Aktif,PRODI29,Maluku,2
240003521,Mahfud Tampubolon,P,2021,Aktif,PRODI14,Papua Barat,2
240003523,Tgk. Galang Haryanto,L,2024,Aktif,PRODI29,Papua Barat,2
240003525,Bambang Utama,P,2021,Aktif,PRODI10,Jawa Tengah,1
240003527,Anom Widiastuti,L,2024,Aktif,PRODI21,Papua,2
240003531,Amelia Hassanah,L,2022,Aktif,PRODI30,Kalimantan Tengah,2
240003532,Lidya Zulkarnain,L,2023,Aktif,PRODI23,Aceh,2
240003533,Ir. Lurhur Suryatmi,L,2023,Aktif,PRODI11,Gorontalo,2
240003534,Gatot Sitorus,P,2020,Lulus,PRODI25,Papua,2
240003535,Hj. Oliva Sitorus,P,2024,Aktif,PRODI14,Maluku Utara,2
240003537,Rendy Setiawan,L,2024,Aktif,PRODI11,Sulawesi Barat,2
240003539,Hilda Andriani,P,2024,Aktif,PRODI33,Kalimantan Selatan,2
240003540,Kunthara Fujiati,L,2023,Aktif,PRODI04,Kepulauan Riau,1
240003547,Fitria Sirait,P,2024,Aktif,PRODI35,Kalimantan Tengah,2
240003548,KH. Cakrabuana Rahmawati,P,2021,Aktif,PRODI11,Sumatera Barat,2
240003550,Novi Budiman,P,2020,Lulus,PRODI27,Kalimantan Barat,2
240003551,Tiara Hutagalung,P,2023,Aktif,PRODI13,Kalimantan Timur,2
240003556,Muni Suryono,P,2022,Cuti,PRODI04,Sumatera Barat,1
240003560,Surya Halimah,L,2022,Aktif,PRODI21,DKI Jakarta,2
240003561,Mustofa Sihombing,L,2024,Aktif,PRODI18,Kepulauan Riau,2
240003563,drg. Danang Wibisono,L,2024,Aktif,PRODI12,Bengkulu,2
240003564,R.M. Perkasa Santoso,L,2020,Aktif,PRODI21,Bali,2
240003565,Iriana Sinaga,P,2024,Aktif,PRODI25,Maluku Utara,2
240003573,Wahyu Widodo,P,2023,Aktif,PRODI04,DKI Jakarta,1
240003574,Imam Saptono,L,2023,Aktif,PRODI34,Jawa Tengah,2
240003576,drg. Setya Pratama,L,2021,Aktif,PRODI23,Bangka Belitung,2
240003577,Vera Rajasa,P,2022,Aktif,PRODI18,Kalimantan Tengah,2
240003578,Dr. Sabri Ramadan,L,2021,Aktif,PRODI21,Jawa Barat,2
240003579,Viman Iswahyudi,P,2024,Aktif,PRODI18,DI Yogyakarta,2
240003581,Victoria Hardiansyah,P,2022,Aktif,PRODI09,Nusa Tenggara Timur,1
240003589,Vanesa Padmasari,P,2022,Aktif,PRODI37,Riau,2
240003590,dr. Tantri Setiawan,P,2022,Aktif,PRODI18,Riau,2
240003594,Juli Pradana,P,2022,Aktif,PRODI09,Jawa Tengah,1
240003595,Cengkal Natsir,P,2020,Aktif,PRODI11,Banten,2
240003596,R.A. Kamaria Prakasa,L,2024,Aktif,PRODI36,Gorontalo,2
240003597,Nadia Wijayanti,P,2024,Aktif,PRODI12,Sulawesi Barat,2
240003601,Umaya Hasanah,L,2024,Aktif,PRODI21,Kalimantan Selatan,2
240003602,R. Farah Habibi,P,2022,Aktif,PRODI13,Banten,2
240003603,R. Gasti Lazuardi,P,2024,Aktif,PRODI34,Aceh,2
240003607,Harto Saptono,L,2023,Aktif,PRODI32,Bengkulu,2
240003610,Genta Ardianto,P,2020,Lulus,PRODI33,Jawa Tengah,2
240003611,Talia Sirait,L,2023,Aktif,PRODI33,Kepulauan Riau,2
240003612,Drs. Janet Iswahyudi,P,2020,Lulus,PRODI13,Sulawesi Tengah,2
240003613,Jaswadi Maryadi,L,2022,Aktif,PRODI36,Gorontalo,2
240003615,Dian Maryati,P,2024,Aktif,PRODI09,DKI Jakarta,1
240003617,Salimah Hassanah,P,2023,Aktif,PRODI09,Lampung,1
240003618,R.A. Clara Lailasari,L,2024,Aktif,PRODI23,Sumatera Utara,2
